,city_id,name
234,c7b5ec5e-fe13-4f24-a6d0-4de1ef02b02d,Conceição Do Jacuipe
235,ac9a0dfe-7d8e-4a03-b96d-487a0ed108bf,Goiânia
236,dd706b7c-1790-44ff-9233-a506a586f03f,Fernandópolis
237,d62d6bdc-caf7-4c2e-aae1-c3f6df7e6f02,Sento-Sé
238,ab1b0eff-e578-4fac-a5bb-538fbfe1e6f8,Taubaté
239,f407250d-5953-482d-accb-ccd7b6f24714,Mortugaba
240,9fd8c205-f999-4dab-bb01-ccd144a790c0,Piratini
241,408dc527-0ad0-4a71-812a-4ea0ac6064b4,Rio Do Sul
242,d18c05a7-7ae9-4344-b546-2036a8cfb23a,Santana De Pirapama
243,edc67ca0-0b2a-4ba9-af4b-a0c2575320e3,Filadelfia
244,1397e0dd-c391-4639-b770-5d9d0b7757d7,Irecê
245,c580a6a0-b981-4c3e-b37c-d5f993be7d7b,Mata De São João
246,54ad4acb-2af3-45e8-a209-354605e48907,Barbacena
247,092a622e-e790-4aa7-abef-f1713964dd5d,Baturite
248,b1369ed2-0e70-4dbf-b1fa-445bf18ef1c0,Betim
249,a0f6f524-5899-40f1-b40e-bd7eca537bf0,Urandi
250,133e9624-dfa0-45f5-b328-18d7b93d716d,Nazaré
251,5a7973c5-dbae-4cfa-bc81-08e411f6ee72,Maracás
252,180daab7-c730-4c53-b28f-8743ea7c43bb,São Sepé
253,a220073c-f19b-4361-bade-06e8b38b9b12,Tanque Novo
254,c6338359-9e6e-4a19-93c9-6ce7b9cc977b,Alcobaca-Ba
255,3555bc86-9e50-4135-95ec-9321bf4c0dba,Matanzas
256,0d7b4c44-cae8-417f-8356-7654533a22a4,Eldorado
257,ae96553f-5c34-4acd-81f9-681695510c09,Amargosa
258,85a1db1c-4528-4392-8689-93e453611b3a,São Luiz
259,0144b070-4837-4f35-9650-a5cfc30fb88f,Mucugê
260,8112f919-9c8a-4171-b930-60123550be65,Igarapava
261,3cd584a9-058f-4565-922a-260b395d5289,Itabira
262,0e6952dd-0fbf-4329-81b1-8fbc83155f38,Passo Fundo
263,4c8d7078-8193-4a8d-a1d2-011e38d84330,Brumado
264,266c8813-cf50-4df5-a67d-d524d4760b5d,Santa Bárbara
265,d8a3dbe3-bd18-4681-9bcf-5b9849604a2a,Jacobina-Ba
266,84ddcb79-0bc6-4c8c-9c62-c3d32227dd7a,Conceição Do Coité
267,4aad9d5c-f2e4-451d-86fb-7febf0ffb344,Niterói
268,c266270a-04e2-4dae-9296-1d26975c8146,Missão Velha
